pipeline,resource,organisation,value,entity
brownfield-land,,local-authority-eng:WLV,37680,1711754
brownfield-land,,local-authority-eng:WLV,37460,1711755
brownfield-land,,local-authority-eng:WLV,37370,1711756
brownfield-land,,local-authority-eng:WLV,37350,1711757
brownfield-land,,local-authority-eng:WLV,35200,1711758
brownfield-land,,local-authority-eng:WLV,37400,1711759
brownfield-land,,local-authority-eng:WLV,37760,1711760
brownfield-land,,local-authority-eng:WLV,37320,1711761
brownfield-land,,local-authority-eng:WLV,37570,1711762
brownfield-land,,local-authority-eng:WLV,33180,1711763
brownfield-land,,local-authority-eng:WLV,37380,1711764
brownfield-land,,local-authority-eng:WLV,37310,1711765
brownfield-land,,local-authority-eng:WLV,31110,1711766
brownfield-land,,local-authority-eng:WLV,35030,1711767
brownfield-land,,local-authority-eng:WLV,37540,1711768
brownfield-land,,local-authority-eng:WLV,38140,1711769
brownfield-land,,local-authority-eng:WLV,37550,1711770
brownfield-land,,local-authority-eng:WLV,38160,1711771
brownfield-land,,local-authority-eng:WLV,38030,1711772
brownfield-land,,local-authority-eng:WLV,37520,1711773
brownfield-land,,local-authority-eng:WLV,38290,1711774
brownfield-land,,local-authority-eng:WLV,37280,1711775
brownfield-land,,local-authority-eng:WLV,37690,1711776
brownfield-land,,local-authority-eng:WLV,33910,1711777
brownfield-land,,local-authority-eng:WLV,34910,1711778
brownfield-land,,local-authority-eng:WLV,38300,1711779
brownfield-land,,local-authority-eng:WLV,37490,1711780
brownfield-land,,local-authority-eng:WLV,37660,1711781
brownfield-land,,local-authority-eng:WLV,37800,1711782
brownfield-land,,local-authority-eng:WLV,37301,1711783
brownfield-land,,local-authority-eng:WLV,37820,1711784
brownfield-land,,local-authority-eng:WLV,35180,1711785
brownfield-land,,local-authority-eng:WLV,38150,1711786
brownfield-land,,local-authority-eng:WLV,31150,1711787
brownfield-land,,local-authority-eng:WLV,37620,1711788
brownfield-land,,local-authority-eng:WLV,37900,1711789
brownfield-land,,local-authority-eng:WLV,35160,1711790
brownfield-land,,local-authority-eng:WLV,38050,1711791
brownfield-land,,local-authority-eng:WLV,38110,1711792
brownfield-land,,local-authority-eng:WLV,37480,1711793
brownfield-land,,local-authority-eng:WLV,37340,1711794
brownfield-land,,local-authority-eng:WLV,38120,1711795
brownfield-land,,local-authority-eng:WLV,37500,1711796
brownfield-land,,local-authority-eng:WLV,37700,1711797
brownfield-land,,local-authority-eng:WLV,37440,1711798
brownfield-land,,local-authority-eng:WLV,38000,1711799
brownfield-land,,local-authority-eng:WLV,38350,1711800
brownfield-land,,local-authority-eng:WLV,38380,1711801
brownfield-land,,local-authority-eng:WLV,37890,1711802
brownfield-land,,local-authority-eng:WLV,37910,1711803
brownfield-land,,local-authority-eng:WLV,38480,1711804
brownfield-land,,local-authority-eng:WLV,37930,1711805
brownfield-land,,local-authority-eng:WLV,37210,1711806
brownfield-land,,local-authority-eng:WLV,33450,1711807
brownfield-land,,local-authority-eng:WLV,37880,1711808
brownfield-land,,local-authority-eng:WLV,37870,1711809
brownfield-land,,local-authority-eng:WLV,38370,1711810
brownfield-land,,local-authority-eng:WLV,38200,1711811
brownfield-land,,local-authority-eng:WLV,37510,1711812
brownfield-land,,local-authority-eng:WLV,37920,1711813
brownfield-land,,local-authority-eng:WLV,38310,1711814
brownfield-land,,local-authority-eng:WLV,37810,1711815
brownfield-land,,local-authority-eng:WLV,37960,1711816
brownfield-land,,local-authority-eng:WLV,28920,1711817
brownfield-land,,local-authority-eng:WLV,37530,1711818
brownfield-land,,local-authority-eng:WLV,38170,1711819
brownfield-land,,local-authority-eng:WLV,38130,1711820
brownfield-land,,local-authority-eng:WLV,34250,1711821
brownfield-land,,local-authority-eng:WLV,38330,1711822
brownfield-land,,local-authority-eng:WLV,37940,1711823
brownfield-land,,local-authority-eng:WLV,37710,1711824
brownfield-land,,local-authority-eng:WLV,37970,1711825
brownfield-land,,local-authority-eng:WLV,33380,1711826
brownfield-land,,local-authority-eng:WLV,35340,1711827
brownfield-land,,local-authority-eng:WLV,37590,1711828
brownfield-land,,local-authority-eng:WLV,30160,1711829
brownfield-land,,local-authority-eng:WLV,37330,1711830
brownfield-land,,local-authority-eng:WLV,38240,1711831
brownfield-land,,local-authority-eng:WLV,34460,1711832
brownfield-land,,local-authority-eng:WLV,37420,1711833
brownfield-land,,local-authority-eng:WLV,38180,1711834
brownfield-land,,local-authority-eng:WLV,37560,1711835
brownfield-land,,local-authority-eng:WLV,38280,1711836
brownfield-land,,local-authority-eng:WLV,32600,1711837
brownfield-land,,local-authority-eng:WLV,37630,1711838
brownfield-land,,local-authority-eng:WLV,37410,1711839
brownfield-land,,local-authority-eng:WLV,32080,1711840
brownfield-land,,local-authority-eng:WLV,36671,1711841
brownfield-land,,local-authority-eng:WLV,36040,1711842
brownfield-land,,local-authority-eng:WLV,38010,1711843
brownfield-land,,local-authority-eng:WLV,38360,1711844
brownfield-land,,local-authority-eng:WLV,33880,1711845
brownfield-land,,local-authority-eng:WLV,37190,1711846
brownfield-land,,local-authority-eng:WLV,38250,1711847
brownfield-land,,local-authority-eng:WLV,32670,1711848
brownfield-land,,local-authority-eng:WLV,38470,1711849
brownfield-land,,local-authority-eng:WLV,36480,1711850
brownfield-land,,local-authority-eng:WLV,31980,1711851
brownfield-land,,local-authority-eng:WLV,38210,1711852
brownfield-land,,local-authority-eng:WLV,37780,1711853
brownfield-land,,local-authority-eng:WLV,36420,1711854
brownfield-land,,local-authority-eng:WLV,36770,1711855
brownfield-land,,local-authority-eng:WLV,36780,1711856
brownfield-land,,local-authority-eng:WLV,38440,1711857
brownfield-land,,local-authority-eng:WLV,36990,1711858
brownfield-land,,local-authority-eng:WLV,35460,1711859
brownfield-land,,local-authority-eng:WLV,32130,1711860
brownfield-land,,local-authority-eng:WLV,30910,1711861
brownfield-land,,local-authority-eng:WLV,36080,1711862
brownfield-land,,local-authority-eng:WLV,33330,1711863
brownfield-land,,local-authority-eng:WLV,27600,1711864
brownfield-land,,local-authority-eng:WLV,34180,1711865
brownfield-land,,local-authority-eng:WLV,34870,1711866
brownfield-land,,local-authority-eng:WLV,32060,1711867
brownfield-land,,local-authority-eng:WLV,34600,1711868
brownfield-land,,local-authority-eng:WLV,34880,1711869
brownfield-land,,local-authority-eng:WLV,34440,1711870
brownfield-land,,local-authority-eng:WLV,36431,1711871
brownfield-land,,local-authority-eng:WLV,35400,1711872
brownfield-land,,local-authority-eng:WLV,33470,1711873
brownfield-land,,local-authority-eng:WLV,30490,1711874
brownfield-land,,local-authority-eng:WLV,32650,1711875
brownfield-land,,local-authority-eng:WLV,32660,1711876
brownfield-land,,local-authority-eng:WLV,P7,1711877
brownfield-land,,local-authority-eng:WLV,36740,1711878
brownfield-land,,local-authority-eng:WLV,36610,1711879
brownfield-land,,local-authority-eng:WLV,36470,1711880
brownfield-land,,local-authority-eng:WLV,36830,1711881
brownfield-land,,local-authority-eng:WLV,36820,1711882
brownfield-land,,local-authority-eng:WLV,36800,1711883
brownfield-land,,local-authority-eng:WLV,36840,1711884
brownfield-land,,local-authority-eng:WLV,32690,1711885
brownfield-land,,local-authority-eng:WLV,36790,1711886
brownfield-land,,local-authority-eng:WLV,36910,1711887
brownfield-land,,local-authority-eng:WLV,28840,1711888
brownfield-land,,local-authority-eng:WLV,36660,1711889
brownfield-land,,local-authority-eng:WLV,36710,1711890
brownfield-land,,local-authority-eng:WLV,36720,1711891
brownfield-land,,local-authority-eng:WLV,36730,1711892
brownfield-land,,local-authority-eng:WLV,36650,1711893
brownfield-land,,local-authority-eng:WLV,36620,1711894
brownfield-land,,local-authority-eng:WLV,36700,1711895
brownfield-land,,local-authority-eng:WLV,36880,1711896
brownfield-land,,local-authority-eng:WLV,36690,1711897
brownfield-land,,local-authority-eng:WLV,36630,1711898
brownfield-land,,local-authority-eng:WLV,28870,1711899
brownfield-land,,local-authority-eng:WLV,36860,1711900
brownfield-land,,local-authority-eng:WLV,36900,1711901
brownfield-land,,local-authority-eng:WLV,36870,1711902
brownfield-land,,local-authority-eng:WLV,36640,1711903
brownfield-land,,local-authority-eng:WLV,36680,1711904
brownfield-land,,local-authority-eng:WLV,28861,1711905
brownfield-land,,local-authority-eng:WLV,28862,1711906
brownfield-land,,local-authority-eng:WLV,30542,1711907
brownfield-land,,local-authority-eng:WLV,34320,1711908
brownfield-land,,local-authority-eng:WLV,36892,1711909
brownfield-land,,local-authority-eng:WLV,34540,1711910
brownfield-land,,local-authority-eng:WLV,33841,1711911
brownfield-land,,local-authority-eng:WLV,31750,1711912
brownfield-land,,local-authority-eng:WLV,36672,1711913
brownfield-land,,local-authority-eng:WLV,P51,1711914
brownfield-land,,local-authority-eng:WLV,34660,1711915
brownfield-land,,local-authority-eng:WLV,35470,1711916
brownfield-land,,local-authority-eng:WLV,30541,1711917
brownfield-land,,local-authority-eng:WLV,38070,1711918
brownfield-land,,local-authority-eng:WLV,38020,1711919
brownfield-land,,local-authority-eng:WLV,33890,1711920
brownfield-land,,local-authority-eng:WLV,31580,1711921
brownfield-land,,local-authority-eng:WLV,33960,1711922
brownfield-land,,local-authority-eng:WLV,33780,1711923
brownfield-land,,local-authority-eng:WLV,28880,1711924
brownfield-land,,local-authority-eng:WLV,36751,1711925
brownfield-land,,local-authority-eng:WLV,38530,1711926
brownfield-land,,local-authority-eng:WLV,29010,1711927
brownfield-land,,local-authority-eng:WLV,27412,1711928
brownfield-land,,local-authority-eng:WLV,27411,1711929
brownfield-land,,local-authority-eng:MAV,MHDCBLR/0001,1711930
brownfield-land,,local-authority-eng:MAV,MHDCBLR/0002,1711931
brownfield-land,,local-authority-eng:MAV,MHDCBLR/0003,1711932
brownfield-land,,local-authority-eng:MAV,MHDCBLR/0004,1711933
brownfield-land,,local-authority-eng:MAV,MHDCBLR/0005,1711934
brownfield-land,,local-authority-eng:MAV,MHDCBLR/0006,1711935
brownfield-land,,local-authority-eng:MAV,MHDCBLR/0007,1711936
brownfield-land,,local-authority-eng:MAV,MHDCBLR/0008,1711937
brownfield-land,,local-authority-eng:MAV,MHDCBLR/0009,1711938
brownfield-land,,local-authority-eng:MAV,MHDCBLR/0010,1711939
brownfield-land,,local-authority-eng:MAV,MHDCBLR/0011,1711940
brownfield-land,,local-authority-eng:MAV,MHDCBLR/0012,1711941
brownfield-land,,local-authority-eng:MAV,MHDCBLR/0013,1711942
brownfield-land,,local-authority-eng:MAV,MHDCBLR/0014,1711943
brownfield-land,,local-authority-eng:MAV,MHDCBLR/0015,1711944
brownfield-land,,local-authority-eng:MAV,MHDCBLR/0016,1711945
brownfield-land,,local-authority-eng:MAV,MHDCBLR/0017,1711946
brownfield-land,,local-authority-eng:MAV,MHDCBLR/0018,1711947
brownfield-land,,local-authority-eng:MAV,MHDCBLR/0019,1711948
brownfield-land,,local-authority-eng:MAV,MHDCBLR/0020,1711949
brownfield-land,,local-authority-eng:LAC,60,1711950
brownfield-land,,local-authority-eng:LAC,61,1711951
brownfield-land,,local-authority-eng:LAC,83,1711952
brownfield-land,,local-authority-eng:LAC,179,1711953
brownfield-land,,local-authority-eng:LAC,202,1711954
brownfield-land,,local-authority-eng:LAC,203,1711955
brownfield-land,,local-authority-eng:LAC,252,1711956
brownfield-land,,local-authority-eng:LAC,260,1711957
brownfield-land,,local-authority-eng:LAC,268,1711958
brownfield-land,,local-authority-eng:LAC,289,1711959
brownfield-land,,local-authority-eng:LAC,331,1711960
brownfield-land,,local-authority-eng:LAC,343/385/833,1711961
brownfield-land,,local-authority-eng:LAC,355,1711962
brownfield-land,,local-authority-eng:LAC,359,1711963
brownfield-land,,local-authority-eng:LAC,369,1711964
brownfield-land,,local-authority-eng:LAC,372,1711965
brownfield-land,,local-authority-eng:LAC,375,1711966
brownfield-land,,local-authority-eng:LAC,383,1711967
brownfield-land,,local-authority-eng:LAC,408,1711968
brownfield-land,,local-authority-eng:LAC,481,1711969
brownfield-land,,local-authority-eng:LAC,495,1711970
brownfield-land,,local-authority-eng:LAC,500,1711971
brownfield-land,,local-authority-eng:LAC,522,1711972
brownfield-land,,local-authority-eng:LAC,692,1711973
brownfield-land,,local-authority-eng:LAC,693,1711974
brownfield-land,,local-authority-eng:LAC,698,1711975
brownfield-land,,local-authority-eng:LAC,713,1711976
brownfield-land,,local-authority-eng:LAC,736,1711977
brownfield-land,,local-authority-eng:LAC,823,1711978
brownfield-land,,local-authority-eng:LAC,826,1711979
brownfield-land,,local-authority-eng:LAC,828,1711980
brownfield-land,,local-authority-eng:LAC,871,1711981
brownfield-land,,local-authority-eng:LAC,872,1711982
brownfield-land,,local-authority-eng:WOC,SWDP43/3,1711983
brownfield-land,,local-authority-eng:WOC,SWDP43/19,1711984
brownfield-land,,local-authority-eng:WOC,SWDP43/a,1711985
brownfield-land,,local-authority-eng:WOC,SWDP43/c,1711986
brownfield-land,,local-authority-eng:WOC,SWDP43/9,1711987
brownfield-land,,local-authority-eng:WOC,SWDP43/f,1711988
brownfield-land,,local-authority-eng:WOC,SWDP43/g,1711989
brownfield-land,,local-authority-eng:WOC,SWDP43/h,1711990
brownfield-land,,local-authority-eng:WOC,SWDP43/m,1711991
brownfield-land,,local-authority-eng:WOC,SWDP43/q,1711992
brownfield-land,,local-authority-eng:WOC,SWDP43/s,1711993
brownfield-land,,local-authority-eng:WOC,SWDP43/t,1711994
brownfield-land,,local-authority-eng:WOC,SWDP43/w,1711995
brownfield-land,,local-authority-eng:WOC,SWDP43/r,1711996
brownfield-land,,local-authority-eng:WOC,SWDP43/aa,1711997
brownfield-land,,local-authority-eng:WOC,SWDP44/4,1711998
brownfield-land,,local-authority-eng:WOC,SWDP44/5,1711999
brownfield-land,,local-authority-eng:WOC,P15C0371,1712000
brownfield-land,,local-authority-eng:WOC,P15K0271,1712001
brownfield-land,,local-authority-eng:WOC,P15D0554,1712002
brownfield-land,,local-authority-eng:WOC,P18D0310,1712003
brownfield-land,,local-authority-eng:WOC,P18B0003,1712004
brownfield-land,,local-authority-eng:WOC,P16C0542,1712005
brownfield-land,,local-authority-eng:WOC,P17D0087,1712006
brownfield-land,,local-authority-eng:WOC,P17D0451,1712007
brownfield-land,,local-authority-eng:WOC,P17J0504,1712008
brownfield-land,,local-authority-eng:WOC,P18A0033,1712009
brownfield-land,,local-authority-eng:WOC,P17D0599,1712010
brownfield-land,,local-authority-eng:WOC,P16K0579,1712011
brownfield-land,,local-authority-eng:WOC,P17K0500,1712012
brownfield-land,,local-authority-eng:WOC,P15D0510,1712013
brownfield-land,,local-authority-eng:WOC,P17G0258,1712014
brownfield-land,,local-authority-eng:WOC,SWDP43/7,1712015
brownfield-land,,local-authority-eng:WOC,P18H0011,1712016
brownfield-land,,local-authority-eng:WOC,P18D0202,1712017
brownfield-land,,local-authority-eng:WOC,P18D0228,1712018
brownfield-land,,local-authority-eng:WOC,P17J0577,1712019
brownfield-land,,local-authority-eng:ALL,BR/ABB/01H,1712020
brownfield-land,,local-authority-eng:ALL,BR/BRM/01H,1712021
brownfield-land,,local-authority-eng:ALL,BR/FLI/01H,1712022
brownfield-land,,local-authority-eng:ALL,BR/GRC/02H,1712023
brownfield-land,,local-authority-eng:ALL,BR/KBR/01H,1712024
brownfield-land,,local-authority-eng:ALL,BR/MAR/01H,1712025
brownfield-land,,local-authority-eng:ALL,BR/MAR/02H,1712026
brownfield-land,,local-authority-eng:ALL,BR/MAR/03H,1712027
brownfield-land,,local-authority-eng:ALL,BR/PRO/01H,1712028
brownfield-land,,local-authority-eng:ALL,BR/SIL/01H,1712029
brownfield-land,,local-authority-eng:ALL,BR/WIG/02H,1712030
brownfield-land,,local-authority-eng:ALL,BR/WOR/01H,1712031
brownfield-land,,local-authority-eng:ALL,BR/WOR/02H,1712032
brownfield-land,,local-authority-eng:ALL,BR/WOR/03H,1712033
brownfield-land,,local-authority-eng:ALL,BR/WOR/04H,1712034
brownfield-land,,local-authority-eng:ALL,BR/WOR/06H,1712035
brownfield-land,,local-authority-eng:ALL,BR/WOR/07H,1712036
brownfield-land,,local-authority-eng:ALL,BR/WOR/08H,1712037
brownfield-land,,local-authority-eng:ALL,BR/WOR/09H,1712038
brownfield-land,,local-authority-eng:ALL,BR/WOR/010H,1712039
brownfield-land,,local-authority-eng:BRT,SHLAA/00628/AVA,1712040
brownfield-land,,local-authority-eng:BRT,SHLAA/00521/AVA,1712041
brownfield-land,,local-authority-eng:BRT,SHLAA/00690/AVA,1712042
brownfield-land,,local-authority-eng:BRT,SHLAA/00586/AVA,1712043
brownfield-land,,local-authority-eng:BRT,SHLAA/00761/AVA,1712044
brownfield-land,,local-authority-eng:BRT,SHLAA/00634/AVA,1712045
brownfield-land,,local-authority-eng:BRT,SHLAA/00051/AVA,1712046
brownfield-land,,local-authority-eng:BRT,SHLAA/00012/AVA,1712047
brownfield-land,,local-authority-eng:BRT,SHLAA/00408/AVA,1712048
brownfield-land,,local-authority-eng:BRT,SHLAA/00499/AVA,1712049
brownfield-land,,local-authority-eng:BRT,SHLAA/00195/AVA,1712050
brownfield-land,,local-authority-eng:BRT,SHLAA/00237/AVA,1712051
brownfield-land,,local-authority-eng:BRT,SHLAA/00193/AVA,1712052
brownfield-land,,local-authority-eng:BRT,SHLAA/00571/AVA,1712053
brownfield-land,,local-authority-eng:BRT,SHLAA/00239/AVA,1712054
brownfield-land,,local-authority-eng:BRT,SHLAA/00449/AVA,1712055
brownfield-land,,local-authority-eng:BRT,SHLAA/00150/AVA,1712056
brownfield-land,,local-authority-eng:BRT,SHLAA/00771/AVA,1712057
brownfield-land,,local-authority-eng:BRT,SHLAA/00138/AVA,1712058
brownfield-land,,local-authority-eng:BRT,SHLAA/00343/AVA,1712059
brownfield-land,,local-authority-eng:BRT,SHLAA/00258/AVA,1712060
brownfield-land,,local-authority-eng:BRT,SHLAA/00419/AVA,1712061
brownfield-land,,local-authority-eng:BRT,SHLAA/00163/AVA,1712062
brownfield-land,,local-authority-eng:GED,6/588,1712063
brownfield-land,,local-authority-eng:GED,6/1055,1712064
brownfield-land,,local-authority-eng:GED,6/1064,1712065
brownfield-land,,local-authority-eng:GED,6/1073,1712066
brownfield-land,,local-authority-eng:BRD,AD/022,1712067
brownfield-land,,local-authority-eng:BRD,BA/026,1712068
brownfield-land,,local-authority-eng:BRD,BA/029,1712069
brownfield-land,,local-authority-eng:BRD,BA/030,1712070
brownfield-land,,local-authority-eng:BRD,BI/001,1712071
brownfield-land,,local-authority-eng:BRD,BI/003,1712072
brownfield-land,,local-authority-eng:BRD,BI/006,1712073
brownfield-land,,local-authority-eng:BRD,BI/021,1712074
brownfield-land,,local-authority-eng:BRD,BI/038,1712075
brownfield-land,,local-authority-eng:BRD,BI/040,1712076
brownfield-land,,local-authority-eng:BRD,BU/011,1712077
brownfield-land,,local-authority-eng:BRD,BU/016,1712078
brownfield-land,,local-authority-eng:BRD,CC/001,1712079
brownfield-land,,local-authority-eng:BRD,CC/003,1712080
brownfield-land,,local-authority-eng:BRD,CC/007,1712081
brownfield-land,,local-authority-eng:BRD,CC/014,1712082
brownfield-land,,local-authority-eng:BRD,CC/018,1712083
brownfield-land,,local-authority-eng:BRD,CC/020,1712084
brownfield-land,,local-authority-eng:BRD,CC/022,1712085
brownfield-land,,local-authority-eng:BRD,CC/023,1712086
brownfield-land,,local-authority-eng:BRD,CC/024,1712087
brownfield-land,,local-authority-eng:BRD,CC/025,1712088
brownfield-land,,local-authority-eng:BRD,CC/026,1712089
brownfield-land,,local-authority-eng:BRD,CC/037,1712090
brownfield-land,,local-authority-eng:BRD,CC/038,1712091
brownfield-land,,local-authority-eng:BRD,CC/039,1712092
brownfield-land,,local-authority-eng:BRD,CC/042,1712093
brownfield-land,,local-authority-eng:BRD,CC/045,1712094
brownfield-land,,local-authority-eng:BRD,CC/047,1712095
brownfield-land,,local-authority-eng:BRD,CC/048,1712096
brownfield-land,,local-authority-eng:BRD,CC/050,1712097
brownfield-land,,local-authority-eng:BRD,CC/069,1712098
brownfield-land,,local-authority-eng:BRD,CC/073,1712099
brownfield-land,,local-authority-eng:BRD,CC/074,1712100
brownfield-land,,local-authority-eng:BRD,CC/076,1712101
brownfield-land,,local-authority-eng:BRD,CC/078,1712102
brownfield-land,,local-authority-eng:BRD,CC/081,1712103
brownfield-land,,local-authority-eng:BRD,CC/085,1712104
brownfield-land,,local-authority-eng:BRD,CC/086,1712105
brownfield-land,,local-authority-eng:BRD,CC/089,1712106
brownfield-land,,local-authority-eng:BRD,CC/090,1712107
brownfield-land,,local-authority-eng:BRD,CC/092,1712108
brownfield-land,,local-authority-eng:BRD,CC/093,1712109
brownfield-land,,local-authority-eng:BRD,CC/095,1712110
brownfield-land,,local-authority-eng:BRD,CC/096,1712111
brownfield-land,,local-authority-eng:BRD,CC/097,1712112
brownfield-land,,local-authority-eng:BRD,CC/098,1712113
brownfield-land,,local-authority-eng:BRD,CC/099,1712114
brownfield-land,,local-authority-eng:BRD,CC/100,1712115
brownfield-land,,local-authority-eng:BRD,CC/101,1712116
brownfield-land,,local-authority-eng:BRD,CR/012,1712117
brownfield-land,,local-authority-eng:BRD,CR/014,1712118
brownfield-land,,local-authority-eng:BRD,CR/020,1712119
brownfield-land,,local-authority-eng:BRD,CR/025,1712120
brownfield-land,,local-authority-eng:BRD,CR/030,1712121
brownfield-land,,local-authority-eng:BRD,CR/031,1712122
brownfield-land,,local-authority-eng:BRD,CR/033,1712123
brownfield-land,,local-authority-eng:BRD,CR/034,1712124
brownfield-land,,local-authority-eng:BRD,CR/035,1712125
brownfield-land,,local-authority-eng:BRD,CR/036,1712126
brownfield-land,,local-authority-eng:BRD,CR/038,1712127
brownfield-land,,local-authority-eng:BRD,CR/039,1712128
brownfield-land,,local-authority-eng:BRD,CR/040,1712129
brownfield-land,,local-authority-eng:BRD,CR/041,1712130
brownfield-land,,local-authority-eng:BRD,CR/046,1712131
brownfield-land,,local-authority-eng:BRD,CR/047,1712132
brownfield-land,,local-authority-eng:BRD,CR/048,1712133
brownfield-land,,local-authority-eng:BRD,CU/001,1712134
brownfield-land,,local-authority-eng:BRD,CU/004,1712135
brownfield-land,,local-authority-eng:BRD,DH/016,1712136
brownfield-land,,local-authority-eng:BRD,HA/005,1712137
brownfield-land,,local-authority-eng:BRD,HA/009,1712138
brownfield-land,,local-authority-eng:BRD,HA/010,1712139
brownfield-land,,local-authority-eng:BRD,HA/017,1712140
brownfield-land,,local-authority-eng:BRD,HA/033,1712141
brownfield-land,,local-authority-eng:BRD,IL/004,1712142
brownfield-land,,local-authority-eng:BRD,IL/006,1712143
brownfield-land,,local-authority-eng:BRD,IL/040,1712144
brownfield-land,,local-authority-eng:BRD,IL/045,1712145
brownfield-land,,local-authority-eng:BRD,KY/008,1712146
brownfield-land,,local-authority-eng:BRD,KY/011,1712147
brownfield-land,,local-authority-eng:BRD,KY/012,1712148
brownfield-land,,local-authority-eng:BRD,KY/027,1712149
brownfield-land,,local-authority-eng:BRD,KY/032,1712150
brownfield-land,,local-authority-eng:BRD,KY/047,1712151
brownfield-land,,local-authority-eng:BRD,KY/049,1712152
brownfield-land,,local-authority-eng:BRD,KY/064,1712153
brownfield-land,,local-authority-eng:BRD,KY/083,1712154
brownfield-land,,local-authority-eng:BRD,KY/095,1712155
brownfield-land,,local-authority-eng:BRD,KY/096,1712156
brownfield-land,,local-authority-eng:BRD,KY/099,1712157
brownfield-land,,local-authority-eng:BRD,KY/102,1712158
brownfield-land,,local-authority-eng:BRD,KY/103,1712159
brownfield-land,,local-authority-eng:BRD,KY/104,1712160
brownfield-land,,local-authority-eng:BRD,KY/119,1712161
brownfield-land,,local-authority-eng:BRD,KY/125,1712162
brownfield-land,,local-authority-eng:BRD,KY/127,1712163
brownfield-land,,local-authority-eng:BRD,KY/138,1712164
brownfield-land,,local-authority-eng:BRD,KY/139,1712165
brownfield-land,,local-authority-eng:BRD,KY/153,1712166
brownfield-land,,local-authority-eng:BRD,KY/155,1712167
brownfield-land,,local-authority-eng:BRD,NE/009,1712168
brownfield-land,,local-authority-eng:BRD,NE/011,1712169
brownfield-land,,local-authority-eng:BRD,NE/013A,1712170
brownfield-land,,local-authority-eng:BRD,NE/014,1712171
brownfield-land,,local-authority-eng:BRD,NE/015A,1712172
brownfield-land,,local-authority-eng:BRD,NE/020,1712173
brownfield-land,,local-authority-eng:BRD,NE/030,1712174
brownfield-land,,local-authority-eng:BRD,NE/035,1712175
brownfield-land,,local-authority-eng:BRD,NE/036,1712176
brownfield-land,,local-authority-eng:BRD,NE/046,1712177
brownfield-land,,local-authority-eng:BRD,NE/090,1712178
brownfield-land,,local-authority-eng:BRD,NE/098,1712179
brownfield-land,,local-authority-eng:BRD,NE/102,1712180
brownfield-land,,local-authority-eng:BRD,NE/111,1712181
brownfield-land,,local-authority-eng:BRD,NE/113,1712182
brownfield-land,,local-authority-eng:BRD,NE/123,1712183
brownfield-land,,local-authority-eng:BRD,NE/134,1712184
brownfield-land,,local-authority-eng:BRD,NE/145,1712185
brownfield-land,,local-authority-eng:BRD,NE/147,1712186
brownfield-land,,local-authority-eng:BRD,NE/153,1712187
brownfield-land,,local-authority-eng:BRD,NE/161,1712188
brownfield-land,,local-authority-eng:BRD,NW/001,1712189
brownfield-land,,local-authority-eng:BRD,NW/002,1712190
brownfield-land,,local-authority-eng:BRD,NW/003,1712191
brownfield-land,,local-authority-eng:BRD,NW/010,1712192
brownfield-land,,local-authority-eng:BRD,NW/012B,1712193
brownfield-land,,local-authority-eng:BRD,NW/013A,1712194
brownfield-land,,local-authority-eng:BRD,NW/013B,1712195
brownfield-land,,local-authority-eng:BRD,NW/036,1712196
brownfield-land,,local-authority-eng:BRD,NW/038,1712197
brownfield-land,,local-authority-eng:BRD,NW/040,1712198
brownfield-land,,local-authority-eng:BRD,NW/045,1712199
brownfield-land,,local-authority-eng:BRD,NW/058,1712200
brownfield-land,,local-authority-eng:BRD,NW/060,1712201
brownfield-land,,local-authority-eng:BRD,NW/066,1712202
brownfield-land,,local-authority-eng:BRD,NW/067,1712203
brownfield-land,,local-authority-eng:BRD,NW/073,1712204
brownfield-land,,local-authority-eng:BRD,NW/074,1712205
brownfield-land,,local-authority-eng:BRD,NW/076,1712206
brownfield-land,,local-authority-eng:BRD,NW/088,1712207
brownfield-land,,local-authority-eng:BRD,NW/109,1712208
brownfield-land,,local-authority-eng:BRD,NW/111,1712209
brownfield-land,,local-authority-eng:BRD,NW/112,1712210
brownfield-land,,local-authority-eng:BRD,QB/019,1712211
brownfield-land,,local-authority-eng:BRD,QB/027,1712212
brownfield-land,,local-authority-eng:BRD,QB/031,1712213
brownfield-land,,local-authority-eng:BRD,SE/001,1712214
brownfield-land,,local-authority-eng:BRD,SE/005,1712215
brownfield-land,,local-authority-eng:BRD,SE/016,1712216
brownfield-land,,local-authority-eng:BRD,SE/023A,1712217
brownfield-land,,local-authority-eng:BRD,SE/026,1712218
brownfield-land,,local-authority-eng:BRD,SE/029,1712219
brownfield-land,,local-authority-eng:BRD,SE/030,1712220
brownfield-land,,local-authority-eng:BRD,SE/033,1712221
brownfield-land,,local-authority-eng:BRD,SE/037,1712222
brownfield-land,,local-authority-eng:BRD,SE/042,1712223
brownfield-land,,local-authority-eng:BRD,SE/074,1712224
brownfield-land,,local-authority-eng:BRD,SE/082,1712225
brownfield-land,,local-authority-eng:BRD,SE/083,1712226
brownfield-land,,local-authority-eng:BRD,SE/084,1712227
brownfield-land,,local-authority-eng:BRD,SE/086,1712228
brownfield-land,,local-authority-eng:BRD,SE/089,1712229
brownfield-land,,local-authority-eng:BRD,SE/102,1712230
brownfield-land,,local-authority-eng:BRD,SE/114,1712231
brownfield-land,,local-authority-eng:BRD,SE/133,1712232
brownfield-land,,local-authority-eng:BRD,SE/140,1712233
brownfield-land,,local-authority-eng:BRD,SE/142,1712234
